CustomerID,Date,Amount,Category,City,TransactionType,Merchant
CUST1010,2023-09-08,1648.72,Travel,Kolkata,Offline,Store_3
CUST1156,2023-08-15,1644.96,Shopping,Delhi,Offline,Store_7
CUST1082,2023-11-19,1850.1,Shopping,Chennai,Online,Store_23
CUST1114,2023-04-07,2256.91,Bills,Hyderabad,Offline,Store_17
CUST1092,2023-12-22,3269.4,Food,Chennai,Online,Store_42
CUST1185,2023-09-21,628.93,Travel,Delhi,Online,Store_50
CUST1066,2023-08-25,3486.5,Shopping,Chennai,Offline,Store_41
CUST1170,2023-06-06,1379.33,Shopping,Chennai,Offline,Store_7
CUST1039,2023-05-07,160.38,Food,Bangalore,Online,Store_6
CUST1076,2023-05-22,120.67,Food,Chennai,Online,Store_30
CUST1153,2023-01-10,813.65,Entertainment,Kolkata,Offline,Store_35
CUST1185,2023-07-20,3073.28,Health,Chennai,Offline,Store_10
CUST1139,2023-04-29,2459.82,Health,Delhi,Offline,Store_39
CUST1156,2023-10-27,3108.15,Food,Kolkata,Online,Store_17
CUST1059,2023-05-21,1456.59,Travel,Bangalore,Online,Store_39
CUST1143,2023-02-01,1160.35,Bills,Kolkata,Online,Store_43
CUST1103,2024-01-01,319.05,Health,Chennai,Online,Store_26
CUST1117,2023-06-03,795.57,Bills,Delhi,Online,Store_50
CUST1124,2023-02-25,1138.39,Shopping,Mumbai,Offline,Store_43
CUST1037,2023-06-27,185.55,Food,Bangalore,Online,Store_34
CUST1159,2023-10-01,498.49,Health,Mumbai,Online,Store_44
CUST1154,2023-12-13,1823.73,Bills,Mumbai,Online,Store_4
CUST1156,2023-01-11,2661.06,Shopping,Kolkata,Offline,Store_13
CUST1183,2023-07-23,12810.95,Food,Hyderabad,Online,Store_32
CUST1018,2023-03-14,5409.51,Shopping,Kolkata,Online,Store_5
CUST1118,2023-06-11,2057.6,Food,Chennai,Online,Store_29
CUST1105,2023-09-15,1093.76,Food,Delhi,Offline,Store_43
CUST1010,2023-07-14,2022.18,Entertainment,Mumbai,Online,Store_6
CUST1041,2023-06-20,3080.31,Travel,Chennai,Online,Store_15
CUST1126,2023-01-23,251.89,Health,Kolkata,Offline,Store_38
CUST1066,2023-06-18,1054.94,Shopping,Delhi,Online,Store_20
CUST1145,2023-04-16,3662.69,Health,Hyderabad,Offline,Store_26
CUST1181,2023-11-23,968.47,Shopping,Bangalore,Offline,Store_13
CUST1193,2023-05-24,1696.67,Health,Mumbai,Offline,Store_4
CUST1001,2023-04-19,1772.34,Bills,Hyderabad,Offline,Store_36
CUST1006,2023-06-18,407.85,Bills,Mumbai,Online,Store_6
CUST1079,2023-09-19,899.57,Bills,Chennai,Offline,Store_20
CUST1137,2023-09-20,814.47,Entertainment,Bangalore,Online,Store_30
CUST1193,2023-01-11,53.09,Entertainment,Chennai,Online,Store_47
CUST1064,2023-12-29,48.98,Food,Chennai,Offline,Store_35
CUST1071,2023-03-23,3563.98,Food,Mumbai,Online,Store_40
CUST1195,2023-01-31,637.85,Food,Mumbai,Offline,Store_8
CUST1017,2023-05-23,1459.95,Travel,Hyderabad,Online,Store_13
CUST1152,2023-04-12,709.71,Entertainment,Hyderabad,Offline,Store_4
CUST1042,2023-11-10,5649.59,Health,Kolkata,Offline,Store_1
CUST1158,2023-12-16,600.31,Food,Bangalore,Offline,Store_27
CUST1063,2023-01-01,1123.03,Health,Mumbai,Online,Store_9
CUST1034,2023-08-04,4122.89,Health,Chennai,Offline,Store_48
CUST1003,2023-07-21,3689.48,Food,Kolkata,Offline,Store_41
CUST1104,2023-09-08,411.84,Bills,Delhi,Online,Store_18
CUST1060,2023-04-09,3245.49,Bills,Mumbai,Online,Store_49
CUST1049,2023-11-23,1225.67,Bills,Hyderabad,Offline,Store_8
CUST1031,2023-04-16,1319.3,Entertainment,Mumbai,Offline,Store_1
CUST1012,2023-01-05,286.54,Food,Kolkata,Offline,Store_39
CUST1051,2023-03-18,168.07,Food,Mumbai,Offline,Store_42
CUST1152,2023-05-25,2603.46,Entertainment,Delhi,Online,Store_25
CUST1082,2023-06-13,1372.19,Bills,Bangalore,Online,Store_40
CUST1133,2023-04-25,1148.42,Food,Bangalore,Online,Store_21
CUST1013,2023-04-18,2615.03,Entertainment,Bangalore,Online,Store_18
CUST1131,2023-06-25,2900.71,Bills,Hyderabad,Online,Store_36
CUST1098,2023-05-17,346.11,Shopping,Mumbai,Offline,Store_36
CUST1034,2023-12-17,1884.37,Shopping,Delhi,Offline,Store_34
CUST1060,2023-08-31,290.87,Health,Hyderabad,Online,Store_50
CUST1113,2023-01-11,2783.62,Bills,Delhi,Online,Store_23
CUST1137,2023-06-20,2139.79,Health,Mumbai,Online,Store_3
CUST1060,2023-06-15,6275.27,Health,Delhi,Offline,Store_18
CUST1149,2023-05-14,142.9,Entertainment,Kolkata,Online,Store_38
CUST1070,2023-11-25,117.49,Travel,Chennai,Online,Store_49
CUST1099,2023-05-05,663.09,Entertainment,Chennai,Online,Store_44
